[477647.983947] TCP: my_cca: seq=30 cwnd=60 rtt=558 bytes_acked=167968 bytes_sent=260640 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.020060] TCP: my_cca: seq=410 cwnd=20 rtt=286 bytes_acked=3334744 bytes_sent=3502712 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.027391] TCP: my_cca: seq=477 cwnd=25 rtt=419 bytes_acked=3970416 bytes_sent=4160104 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.027805] TCP: my_cca: seq=481 cwnd=17 rtt=401 bytes_acked=4015304 bytes_sent=4183272 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.030161] TCP: my_cca: seq=500 cwnd=23 rtt=319 bytes_acked=4213680 bytes_sent=4378752 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.039528] TCP: my_cca: seq=600 cwnd=24 rtt=596 bytes_acked=5056416 bytes_sent=5251896 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.040014] TCP: my_cca: seq=605 cwnd=20 rtt=292 bytes_acked=5105648 bytes_sent=5279408 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.049291] TCP: my_cca: seq=698 cwnd=28 rtt=334 bytes_acked=5922320 bytes_sent=6126488 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.049510] TCP: my_cca: seq=700 cwnd=25 rtt=483 bytes_acked=5922320 bytes_sent=6130832 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.050072] TCP: my_cca: seq=706 cwnd=19 rtt=295 bytes_acked=6003408 bytes_sent=6172824 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.060434] TCP: my_cca: seq=798 cwnd=27 rtt=382 bytes_acked=6918544 bytes_sent=7122712 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.060705] TCP: my_cca: seq=800 cwnd=20 rtt=401 bytes_acked=6919992 bytes_sent=7131400 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.060947] TCP: my_cca: seq=802 cwnd=20 rtt=426 bytes_acked=6970672 bytes_sent=7156016 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.069541] TCP: my_cca: seq=900 cwnd=38 rtt=398 bytes_acked=7739560 bytes_sent=7945176 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.069990] TCP: my_cca: seq=908 cwnd=39 rtt=615 bytes_acked=7781552 bytes_sent=7991512 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.070384] TCP: my_cca: seq=913 cwnd=19 rtt=217 bytes_acked=7816304 bytes_sent=8013232 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.077409] TCP: my_cca: seq=1000 cwnd=34 rtt=535 bytes_acked=8447632 bytes_sent=8673520 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.081209] TCP: my_cca: seq=1047 cwnd=35 rtt=310 bytes_acked=8786464 bytes_sent=9029728 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.082068] TCP: my_cca: seq=1054 cwnd=20 rtt=210 bytes_acked=8869000 bytes_sent=9063032 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.085778] TCP: my_cca: seq=1100 cwnd=27 rtt=372 bytes_acked=9187560 bytes_sent=9401864 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.090235] TCP: my_cca: seq=1159 cwnd=36 rtt=425 bytes_acked=9601688 bytes_sent=9840608 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.090797] TCP: my_cca: seq=1167 cwnd=18 rtt=192 bytes_acked=9642232 bytes_sent=9873912 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.093137] TCP: my_cca: seq=1200 cwnd=25 rtt=251 bytes_acked=9852192 bytes_sent=10089664 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.100177] TCP: my_cca: seq=1284 cwnd=38 rtt=408 bytes_acked=10480624 bytes_sent=10739816 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.100614] TCP: my_cca: seq=1291 cwnd=19 rtt=198 bytes_acked=10516824 bytes_sent=10761536 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.101260] TCP: my_cca: seq=1300 cwnd=21 rtt=200 bytes_acked=10571848 bytes_sent=10818008 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.109069] TCP: my_cca: seq=1400 cwnd=37 rtt=581 bytes_acked=11274128 bytes_sent=11552144 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.109848] TCP: my_cca: seq=1413 cwnd=39 rtt=414 bytes_acked=11352320 bytes_sent=11636128 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.110373] TCP: my_cca: seq=1419 cwnd=19 rtt=227 bytes_acked=11398656 bytes_sent=11672328 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.116163] TCP: my_cca: seq=1500 cwnd=33 rtt=430 bytes_acked=11911248 bytes_sent=12206640 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.117867] TCP: my_cca: seq=1523 cwnd=36 rtt=591 bytes_acked=12060392 bytes_sent=12357232 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.118336] TCP: my_cca: seq=1528 cwnd=18 rtt=212 bytes_acked=12103832 bytes_sent=12391984 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.122642] TCP: my_cca: seq=1600 cwnd=29 rtt=437 bytes_acked=12490448 bytes_sent=12803216 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.126339] TCP: my_cca: seq=1687 cwnd=36 rtt=538 bytes_acked=12823488 bytes_sent=13146392 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.126731] TCP: my_cca: seq=1698 cwnd=18 rtt=213 bytes_acked=12861136 bytes_sent=13165216 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.126799] TCP: my_cca: seq=1700 cwnd=18 rtt=194 bytes_acked=12868376 bytes_sent=13179696 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.130803] TCP: my_cca: seq=1800 cwnd=28 rtt=335 bytes_acked=13226032 bytes_sent=13547488 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.134927] TCP: my_cca: seq=1900 cwnd=36 rtt=516 bytes_acked=13593824 bytes_sent=13931208 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.135388] TCP: my_cca: seq=1912 cwnd=36 rtt=524 bytes_acked=13634368 bytes_sent=13976096 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.135711] TCP: my_cca: seq=1922 cwnd=18 rtt=163 bytes_acked=13667672 bytes_sent=13994920 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.138860] TCP: my_cca: seq=2000 cwnd=26 rtt=339 bytes_acked=13947136 bytes_sent=14287416 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.142967] TCP: my_cca: seq=2100 cwnd=34 rtt=489 bytes_acked=14312032 bytes_sent=14661000 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.146730] TCP: my_cca: seq=2189 cwnd=41 rtt=493 bytes_acked=14647968 bytes_sent=15017208 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.147193] TCP: my_cca: seq=2200 cwnd=20 rtt=232 bytes_acked=14688512 bytes_sent=15038928 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.150808] TCP: my_cca: seq=2300 cwnd=28 rtt=314 bytes_acked=15017208 bytes_sent=15382104 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.155211] TCP: my_cca: seq=2400 cwnd=36 rtt=494 bytes_acked=15402376 bytes_sent=15778856 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.155554] TCP: my_cca: seq=2409 cwnd=37 rtt=430 bytes_acked=15438576 bytes_sent=15823744 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.155919] TCP: my_cca: seq=2419 cwnd=18 rtt=220 bytes_acked=15474776 bytes_sent=15844016 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.159313] TCP: my_cca: seq=2500 cwnd=26 rtt=338 bytes_acked=15778856 bytes_sent=16161128 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.163418] TCP: my_cca: seq=2600 cwnd=34 rtt=567 bytes_acked=16139408 bytes_sent=16527472 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.164637] TCP: my_cca: seq=2630 cwnd=37 rtt=550 bytes_acked=16249456 bytes_sent=16654896 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.165007] TCP: my_cca: seq=2639 cwnd=18 rtt=205 bytes_acked=16284208 bytes_sent=16672272 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.167331] TCP: my_cca: seq=2700 cwnd=24 rtt=304 bytes_acked=16494168 bytes_sent=16903952 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.171520] TCP: my_cca: seq=2800 cwnd=33 rtt=501 bytes_acked=16866304 bytes_sent=17277536 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.171569] TCP: my_cca: seq=2802 cwnd=33 rtt=550 bytes_acked=16870648 bytes_sent=17294912 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.171974] TCP: my_cca: seq=2812 cwnd=16 rtt=159 bytes_acked=16905400 bytes_sent=17312288 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.175472] TCP: my_cca: seq=2900 cwnd=26 rtt=371 bytes_acked=17223960 bytes_sent=17648224 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.179432] TCP: my_cca: seq=3000 cwnd=34 rtt=404 bytes_acked=17578720 bytes_sent=18016016 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.184758] TCP: my_cca: seq=3100 cwnd=42 rtt=624 bytes_acked=18020360 bytes_sent=18459104 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.186320] TCP: my_cca: seq=3140 cwnd=44 rtt=547 bytes_acked=18168056 bytes_sent=18624176 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.186509] TCP: my_cca: seq=3142 cwnd=27 rtt=511 bytes_acked=18168056 bytes_sent=18627072 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.186816] TCP: my_cca: seq=3147 cwnd=22 rtt=270 bytes_acked=18210048 bytes_sent=18647344 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.189132] TCP: my_cca: seq=3200 cwnd=27 rtt=395 bytes_acked=18415664 bytes_sent=18870336 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.192546] TCP: my_cca: seq=3284 cwnd=34 rtt=533 bytes_acked=18721192 bytes_sent=19193240 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.193035] TCP: my_cca: seq=3297 cwnd=17 rtt=507 bytes_acked=18767528 bytes_sent=19210616 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.193107] TCP: my_cca: seq=3300 cwnd=17 rtt=199 bytes_acked=18776216 bytes_sent=19210616 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.196941] TCP: my_cca: seq=3400 cwnd=27 rtt=393 bytes_acked=19117944 bytes_sent=19566824 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.200863] TCP: my_cca: seq=3492 cwnd=35 rtt=507 bytes_acked=19466912 bytes_sent=19940408 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.201154] TCP: my_cca: seq=3500 cwnd=21 rtt=409 bytes_acked=19491528 bytes_sent=19949096 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.201339] TCP: my_cca: seq=3505 cwnd=17 rtt=314 bytes_acked=19511800 bytes_sent=19966472 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.205240] TCP: my_cca: seq=3600 cwnd=27 rtt=330 bytes_acked=19859320 bytes_sent=20322680 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.208689] TCP: my_cca: seq=3687 cwnd=34 rtt=525 bytes_acked=20172088 bytes_sent=20651376 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.209057] TCP: my_cca: seq=3695 cwnd=17 rtt=165 bytes_acked=20206840 bytes_sent=20668752 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.209205] TCP: my_cca: seq=3700 cwnd=17 rtt=132 bytes_acked=20219872 bytes_sent=20680336 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.213523] TCP: my_cca: seq=3800 cwnd=28 rtt=417 bytes_acked=20603592 bytes_sent=21087224 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.216334] TCP: my_cca: seq=3869 cwnd=34 rtt=527 bytes_acked=20855544 bytes_sent=21355104 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.218076] TCP: my_cca: seq=3874 cwnd=18 rtt=220 bytes_acked=20903328 bytes_sent=21386960 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.219076] TCP: my_cca: seq=3900 cwnd=19 rtt=195 bytes_acked=20988760 bytes_sent=21479632 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.223742] TCP: my_cca: seq=4000 cwnd=30 rtt=379 bytes_acked=21395648 bytes_sent=21905344 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.226684] TCP: my_cca: seq=4073 cwnd=36 rtt=496 bytes_acked=21663528 bytes_sent=22183360 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.228065] TCP: my_cca: seq=4082 cwnd=18 rtt=290 bytes_acked=21711312 bytes_sent=22215216 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.228768] TCP: my_cca: seq=4100 cwnd=20 rtt=243 bytes_acked=21769232 bytes_sent=22281824 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.232472] TCP: my_cca: seq=4200 cwnd=29 rtt=421 bytes_acked=22109512 bytes_sent=22633688 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.237926] TCP: my_cca: seq=4300 cwnd=37 rtt=539 bytes_acked=22581560 bytes_sent=23112976 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.238107] TCP: my_cca: seq=4304 cwnd=38 rtt=502 bytes_acked=22597488 bytes_sent=23137592 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.238506] TCP: my_cca: seq=4315 cwnd=19 rtt=187 bytes_acked=22635136 bytes_sent=23157864 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.242115] TCP: my_cca: seq=4400 cwnd=27 rtt=335 bytes_acked=22958040 bytes_sent=23493800 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.244333] TCP: my_cca: seq=4454 cwnd=32 rtt=448 bytes_acked=23159312 bytes_sent=23713896 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.244815] TCP: my_cca: seq=4461 cwnd=16 rtt=189 bytes_acked=23199856 bytes_sent=23729824 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.246239] TCP: my_cca: seq=4500 cwnd=20 rtt=289 bytes_acked=23328728 bytes_sent=23874624 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.250134] TCP: my_cca: seq=4600 cwnd=29 rtt=297 bytes_acked=23676248 bytes_sent=24226488 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.255023] TCP: my_cca: seq=4687 cwnd=37 rtt=471 bytes_acked=24091824 bytes_sent=24668128 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.255435] TCP: my_cca: seq=4698 cwnd=18 rtt=161 bytes_acked=24129472 bytes_sent=24688400 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.255478] TCP: my_cca: seq=4700 cwnd=18 rtt=203 bytes_acked=24133816 bytes_sent=24688400 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.259459] TCP: my_cca: seq=4800 cwnd=28 rtt=391 bytes_acked=24495816 bytes_sent=25075016 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.261983] TCP: my_cca: seq=4858 cwnd=33 rtt=538 bytes_acked=24715912 bytes_sent=25306696 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.501416] TCP: my_cca: seq=10880 cwnd=16 rtt=165 bytes_acked=46170928 bytes_sent=47219280 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.502254] TCP: my_cca: seq=10900 cwnd=18 rtt=213 bytes_acked=46246224 bytes_sent=47303264 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.506283] TCP: my_cca: seq=11000 cwnd=29 rtt=343 bytes_acked=46606776 bytes_sent=47685536 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.510197] TCP: my_cca: seq=11100 cwnd=36 rtt=403 bytes_acked=46955744 bytes_sent=48030160 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.510552] TCP: my_cca: seq=11108 cwnd=37 rtt=498 bytes_acked=46986152 bytes_sent=48075048 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.511071] TCP: my_cca: seq=11122 cwnd=18 rtt=366 bytes_acked=47033936 bytes_sent=48104008 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.514337] TCP: my_cca: seq=11200 cwnd=26 rtt=418 bytes_acked=47326432 bytes_sent=48409536 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.518351] TCP: my_cca: seq=11300 cwnd=34 rtt=461 bytes_acked=47684088 bytes_sent=48768640 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.519808] TCP: my_cca: seq=11338 cwnd=37 rtt=517 bytes_acked=47814408 bytes_sent=48913440 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.520849] TCP: my_cca: seq=11347 cwnd=19 rtt=265 bytes_acked=47866536 bytes_sent=48959776 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.522759] TCP: my_cca: seq=11400 cwnd=23 rtt=356 bytes_acked=48050432 bytes_sent=49148016 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.528132] TCP: my_cca: seq=11494 cwnd=34 rtt=427 bytes_acked=48528272 bytes_sent=49643232 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.528480] TCP: my_cca: seq=11500 cwnd=17 rtt=604 bytes_acked=48551440 bytes_sent=49654816 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.528646] TCP: my_cca: seq=11502 cwnd=17 rtt=156 bytes_acked=48565920 bytes_sent=49666400 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.534204] TCP: my_cca: seq=11600 cwnd=30 rtt=343 bytes_acked=49059688 bytes_sent=50181888 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.538251] TCP: my_cca: seq=11656 cwnd=24 rtt=335 bytes_acked=49382592 bytes_sent=50513480 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.538666] TCP: my_cca: seq=11662 cwnd=18 rtt=124 bytes_acked=49426032 bytes_sent=50540992 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.541270] TCP: my_cca: seq=11700 cwnd=24 rtt=199 bytes_acked=49653368 bytes_sent=50777016 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.547700] TCP: my_cca: seq=11800 cwnd=37 rtt=456 bytes_acked=50220984 bytes_sent=51347528 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.548672] TCP: my_cca: seq=11816 cwnd=23 rtt=444 bytes_acked=50296280 bytes_sent=51432960 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.549092] TCP: my_cca: seq=11822 cwnd=19 rtt=185 bytes_acked=50348408 bytes_sent=51461920 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.553611] TCP: my_cca: seq=11900 cwnd=30 rtt=368 bytes_acked=50753848 bytes_sent=51891976 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.555618] TCP: my_cca: seq=11935 cwnd=34 rtt=534 bytes_acked=50931952 bytes_sent=52075872 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.556057] TCP: my_cca: seq=11943 cwnd=17 rtt=126 bytes_acked=50971048 bytes_sent=52106280 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.559462] TCP: my_cca: seq=12000 cwnd=25 rtt=343 bytes_acked=51280920 bytes_sent=52432080 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.565784] TCP: my_cca: seq=12100 cwnd=38 rtt=474 bytes_acked=51854328 bytes_sent=53009832 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.569101] TCP: my_cca: seq=12128 cwnd=25 rtt=193 bytes_acked=52087456 bytes_sent=53258888 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.569750] TCP: my_cca: seq=12143 cwnd=21 rtt=389 bytes_acked=52146824 bytes_sent=53305224 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.573228] TCP: my_cca: seq=12200 cwnd=28 rtt=366 bytes_acked=52465384 bytes_sent=53633920 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.584445] TCP: my_cca: seq=12288 cwnd=20 rtt=204 bytes_acked=53033000 bytes_sent=54201536 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.586099] TCP: my_cca: seq=12295 cwnd=20 rtt=1346 bytes_acked=53089472 bytes_sent=54229048 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.587428] TCP: my_cca: seq=12300 cwnd=21 rtt=142 bytes_acked=53137256 bytes_sent=54291312 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.593417] TCP: my_cca: seq=12400 cwnd=33 rtt=387 bytes_acked=53654192 bytes_sent=54837208 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.597541] TCP: my_cca: seq=12459 cwnd=29 rtt=381 bytes_acked=53990128 bytes_sent=55176040 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.597960] TCP: my_cca: seq=12465 cwnd=20 rtt=281 bytes_acked=54037912 bytes_sent=55206448 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.599843] TCP: my_cca: seq=12500 cwnd=25 rtt=242 bytes_acked=54198640 bytes_sent=55371520 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.604333] TCP: my_cca: seq=12590 cwnd=34 rtt=466 bytes_acked=54605528 bytes_sent=55794336 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.604682] TCP: my_cca: seq=12597 cwnd=17 rtt=170 bytes_acked=54637384 bytes_sent=55814608 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.604793] TCP: my_cca: seq=12600 cwnd=17 rtt=191 bytes_acked=54650416 bytes_sent=55824744 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.610153] TCP: my_cca: seq=12700 cwnd=30 rtt=368 bytes_acked=55123912 bytes_sent=56322856 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.612837] TCP: my_cca: seq=12749 cwnd=23 rtt=263 bytes_acked=55359936 bytes_sent=56564672 phase=fast_retransmit Destination: 192.168.88.253:39448
[477648.613261] TCP: my_cca: seq=12754 cwnd=18 rtt=289 bytes_acked=55401928 bytes_sent=56589288 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.615764] TCP: my_cca: seq=12800 cwnd=25 rtt=281 bytes_acked=55629264 bytes_sent=56823864 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.621480] TCP: my_cca: seq=12900 cwnd=36 rtt=441 bytes_acked=56137512 bytes_sent=57333560 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.621971] TCP: my_cca: seq=12909 cwnd=37 rtt=480 bytes_acked=56182400 bytes_sent=57398720 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.622430] TCP: my_cca: seq=12916 cwnd=18 rtt=215 bytes_acked=56221496 bytes_sent=57421888 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.626816] TCP: my_cca: seq=13000 cwnd=29 rtt=418 bytes_acked=56619696 bytes_sent=57843256 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.632367] TCP: my_cca: seq=13100 cwnd=39 rtt=505 bytes_acked=57112016 bytes_sent=58354400 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.633598] TCP: my_cca: seq=13121 cwnd=41 rtt=508 bytes_acked=57233648 bytes_sent=58480376 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.634124] TCP: my_cca: seq=13129 cwnd=20 rtt=183 bytes_acked=57274192 bytes_sent=58502096 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.638113] TCP: my_cca: seq=13200 cwnd=29 rtt=371 bytes_acked=57631848 bytes_sent=58871336 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.641157] TCP: my_cca: seq=13274 cwnd=35 rtt=532 bytes_acked=57904072 bytes_sent=59163832 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.641597] TCP: my_cca: seq=13283 cwnd=17 rtt=201 bytes_acked=57947512 bytes_sent=59184104 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.642293] TCP: my_cca: seq=13300 cwnd=19 rtt=128 bytes_acked=58008328 bytes_sent=59262296 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.646098] TCP: my_cca: seq=13400 cwnd=29 rtt=427 bytes_acked=58350056 bytes_sent=59615608 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.648761] TCP: my_cca: seq=13468 cwnd=34 rtt=531 bytes_acked=58587528 bytes_sent=59866112 phase=loss_recovery Destination: 192.168.88.253:39448
[477648.649134] TCP: my_cca: seq=13477 cwnd=17 rtt=173 bytes_acked=58622280 bytes_sent=59883488 phase=congestion_avoidance Destination: 192.168.88.253:39448
[477648.650186] TCP: my_cca: seq=13500 cwnd=19 rtt=151 bytes_acked=58717848 bytes_sent=59990640 phase=congestion_avoidance Destination: 192.168.88.253:39448
