[134373.335686] TCP: my_cca: seq=396668 cwnd=4 rtt=421 phase=congestion_avoidance Destination: 192.168.88.253:51208
[134563.269763] TCP: my_cca: seq=152 cwnd=3 rtt=90 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.270424] TCP: my_cca: seq=166 cwnd=6 rtt=194 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.270671] TCP: my_cca: seq=171 cwnd=3 rtt=81 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.271348] TCP: my_cca: seq=185 cwnd=6 rtt=194 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.271594] TCP: my_cca: seq=190 cwnd=3 rtt=81 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.272070] TCP: my_cca: seq=200 cwnd=5 rtt=192 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.272217] TCP: my_cca: seq=202 cwnd=6 rtt=239 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.272528] TCP: my_cca: seq=206 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.273193] TCP: my_cca: seq=213 cwnd=6 rtt=242 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.273441] TCP: my_cca: seq=216 cwnd=3 rtt=105 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.274070] TCP: my_cca: seq=223 cwnd=6 rtt=247 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.274274] TCP: my_cca: seq=226 cwnd=3 rtt=117 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.274939] TCP: my_cca: seq=233 cwnd=6 rtt=236 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.275186] TCP: my_cca: seq=236 cwnd=3 rtt=107 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.275810] TCP: my_cca: seq=243 cwnd=6 rtt=243 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.276049] TCP: my_cca: seq=246 cwnd=3 rtt=105 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.276682] TCP: my_cca: seq=253 cwnd=6 rtt=243 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.276917] TCP: my_cca: seq=256 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.277546] TCP: my_cca: seq=263 cwnd=6 rtt=235 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.277780] TCP: my_cca: seq=266 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.278422] TCP: my_cca: seq=273 cwnd=6 rtt=230 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.278654] TCP: my_cca: seq=276 cwnd=3 rtt=102 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.279307] TCP: my_cca: seq=283 cwnd=6 rtt=247 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.279545] TCP: my_cca: seq=286 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.280178] TCP: my_cca: seq=293 cwnd=6 rtt=250 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.280417] TCP: my_cca: seq=296 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.280690] TCP: my_cca: seq=300 cwnd=5 rtt=123 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.281101] TCP: my_cca: seq=303 cwnd=6 rtt=296 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.281426] TCP: my_cca: seq=305 cwnd=4 rtt=118 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.281909] TCP: my_cca: seq=311 cwnd=6 rtt=237 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.282154] TCP: my_cca: seq=314 cwnd=3 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.282781] TCP: my_cca: seq=321 cwnd=6 rtt=231 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.283015] TCP: my_cca: seq=324 cwnd=3 rtt=105 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.283656] TCP: my_cca: seq=331 cwnd=6 rtt=224 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.283887] TCP: my_cca: seq=334 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.284425] TCP: my_cca: seq=341 cwnd=6 rtt=194 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.284815] TCP: my_cca: seq=345 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.285446] TCP: my_cca: seq=352 cwnd=6 rtt=236 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.285682] TCP: my_cca: seq=355 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.286333] TCP: my_cca: seq=362 cwnd=6 rtt=248 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.286570] TCP: my_cca: seq=365 cwnd=3 rtt=102 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.287192] TCP: my_cca: seq=372 cwnd=6 rtt=239 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.287420] TCP: my_cca: seq=375 cwnd=3 rtt=94 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.288068] TCP: my_cca: seq=382 cwnd=6 rtt=245 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.288310] TCP: my_cca: seq=385 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.288941] TCP: my_cca: seq=392 cwnd=6 rtt=246 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.289186] TCP: my_cca: seq=395 cwnd=3 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.289519] TCP: my_cca: seq=400 cwnd=5 rtt=151 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.289770] TCP: my_cca: seq=402 cwnd=6 rtt=247 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.290013] TCP: my_cca: seq=404 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.290634] TCP: my_cca: seq=411 cwnd=6 rtt=244 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.290897] TCP: my_cca: seq=414 cwnd=3 rtt=98 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.291500] TCP: my_cca: seq=420 cwnd=6 rtt=204 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.291726] TCP: my_cca: seq=423 cwnd=3 rtt=99 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.292325] TCP: my_cca: seq=430 cwnd=6 rtt=236 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.292559] TCP: my_cca: seq=433 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.293195] TCP: my_cca: seq=440 cwnd=6 rtt=240 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.293434] TCP: my_cca: seq=443 cwnd=3 rtt=104 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.294071] TCP: my_cca: seq=450 cwnd=6 rtt=239 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.294308] TCP: my_cca: seq=453 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.294890] TCP: my_cca: seq=460 cwnd=6 rtt=229 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.295132] TCP: my_cca: seq=463 cwnd=3 rtt=111 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.295763] TCP: my_cca: seq=470 cwnd=6 rtt=236 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.296002] TCP: my_cca: seq=473 cwnd=3 rtt=105 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.296635] TCP: my_cca: seq=480 cwnd=6 rtt=239 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.296868] TCP: my_cca: seq=483 cwnd=3 rtt=99 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.297458] TCP: my_cca: seq=490 cwnd=6 rtt=231 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.297691] TCP: my_cca: seq=493 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.298340] TCP: my_cca: seq=500 cwnd=6 rtt=237 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.298575] TCP: my_cca: seq=503 cwnd=3 rtt=98 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.299206] TCP: my_cca: seq=510 cwnd=6 rtt=241 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.299443] TCP: my_cca: seq=513 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.300029] TCP: my_cca: seq=520 cwnd=6 rtt=240 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.300261] TCP: my_cca: seq=523 cwnd=3 rtt=100 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.300902] TCP: my_cca: seq=530 cwnd=6 rtt=244 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.301143] TCP: my_cca: seq=533 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.301771] TCP: my_cca: seq=540 cwnd=6 rtt=239 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.302007] TCP: my_cca: seq=543 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.302593] TCP: my_cca: seq=550 cwnd=6 rtt=236 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.302824] TCP: my_cca: seq=553 cwnd=3 rtt=100 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.303466] TCP: my_cca: seq=560 cwnd=6 rtt=235 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.303700] TCP: my_cca: seq=563 cwnd=3 rtt=99 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.304338] TCP: my_cca: seq=570 cwnd=6 rtt=234 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.304573] TCP: my_cca: seq=573 cwnd=3 rtt=100 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.305168] TCP: my_cca: seq=580 cwnd=6 rtt=245 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.305402] TCP: my_cca: seq=583 cwnd=3 rtt=99 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.306037] TCP: my_cca: seq=590 cwnd=6 rtt=242 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.306274] TCP: my_cca: seq=593 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.306905] TCP: my_cca: seq=600 cwnd=6 rtt=237 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.307146] TCP: my_cca: seq=603 cwnd=3 rtt=102 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.307728] TCP: my_cca: seq=610 cwnd=6 rtt=233 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.307960] TCP: my_cca: seq=613 cwnd=3 rtt=100 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.308602] TCP: my_cca: seq=620 cwnd=6 rtt=238 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.308840] TCP: my_cca: seq=623 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.309472] TCP: my_cca: seq=630 cwnd=6 rtt=233 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.309705] TCP: my_cca: seq=633 cwnd=3 rtt=98 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.310299] TCP: my_cca: seq=640 cwnd=6 rtt=233 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.310534] TCP: my_cca: seq=643 cwnd=3 rtt=100 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.311171] TCP: my_cca: seq=650 cwnd=6 rtt=240 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.311407] TCP: my_cca: seq=653 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.312055] TCP: my_cca: seq=660 cwnd=6 rtt=252 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.312325] TCP: my_cca: seq=663 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.312863] TCP: my_cca: seq=670 cwnd=6 rtt=235 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.313095] TCP: my_cca: seq=673 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.313737] TCP: my_cca: seq=680 cwnd=6 rtt=237 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.313973] TCP: my_cca: seq=683 cwnd=3 rtt=102 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.314608] TCP: my_cca: seq=690 cwnd=6 rtt=222 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.314840] TCP: my_cca: seq=693 cwnd=3 rtt=99 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.315432] TCP: my_cca: seq=700 cwnd=6 rtt=235 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.315665] TCP: my_cca: seq=703 cwnd=3 rtt=99 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.316306] TCP: my_cca: seq=710 cwnd=6 rtt=237 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.316543] TCP: my_cca: seq=713 cwnd=3 rtt=100 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.317181] TCP: my_cca: seq=720 cwnd=6 rtt=229 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.317417] TCP: my_cca: seq=723 cwnd=3 rtt=100 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.318005] TCP: my_cca: seq=730 cwnd=6 rtt=243 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.318245] TCP: my_cca: seq=733 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.318874] TCP: my_cca: seq=740 cwnd=6 rtt=239 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.319112] TCP: my_cca: seq=743 cwnd=3 rtt=104 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.319748] TCP: my_cca: seq=750 cwnd=6 rtt=242 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.319985] TCP: my_cca: seq=753 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.320568] TCP: my_cca: seq=760 cwnd=6 rtt=234 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.320799] TCP: my_cca: seq=763 cwnd=3 rtt=100 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.321440] TCP: my_cca: seq=770 cwnd=6 rtt=230 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.321677] TCP: my_cca: seq=773 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.322316] TCP: my_cca: seq=780 cwnd=6 rtt=234 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.322550] TCP: my_cca: seq=783 cwnd=3 rtt=99 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.323143] TCP: my_cca: seq=790 cwnd=6 rtt=245 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.323383] TCP: my_cca: seq=793 cwnd=3 rtt=104 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.324014] TCP: my_cca: seq=800 cwnd=6 rtt=241 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.324253] TCP: my_cca: seq=803 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.324882] TCP: my_cca: seq=810 cwnd=6 rtt=235 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.325122] TCP: my_cca: seq=813 cwnd=3 rtt=104 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.325705] TCP: my_cca: seq=820 cwnd=6 rtt=227 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.325948] TCP: my_cca: seq=823 cwnd=3 rtt=108 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.326592] TCP: my_cca: seq=831 cwnd=6 rtt=154 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.326951] TCP: my_cca: seq=835 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.327592] TCP: my_cca: seq=842 cwnd=6 rtt=235 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.327825] TCP: my_cca: seq=845 cwnd=3 rtt=100 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.328464] TCP: my_cca: seq=852 cwnd=6 rtt=235 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.328671] TCP: my_cca: seq=855 cwnd=3 rtt=100 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.329344] TCP: my_cca: seq=862 cwnd=6 rtt=239 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.329587] TCP: my_cca: seq=865 cwnd=3 rtt=99 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.330308] TCP: my_cca: seq=873 cwnd=6 rtt=239 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.330558] TCP: my_cca: seq=876 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.331137] TCP: my_cca: seq=882 cwnd=6 rtt=244 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.331403] TCP: my_cca: seq=885 cwnd=4 rtt=123 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.332007] TCP: my_cca: seq=891 cwnd=6 rtt=241 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.332259] TCP: my_cca: seq=894 cwnd=3 rtt=99 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.332731] TCP: my_cca: seq=900 cwnd=5 rtt=192 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.333070] TCP: my_cca: seq=903 cwnd=6 rtt=240 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.333332] TCP: my_cca: seq=906 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.333949] TCP: my_cca: seq=913 cwnd=6 rtt=248 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.334187] TCP: my_cca: seq=916 cwnd=3 rtt=102 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.334812] TCP: my_cca: seq=923 cwnd=6 rtt=240 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.335073] TCP: my_cca: seq=926 cwnd=3 rtt=105 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.335684] TCP: my_cca: seq=933 cwnd=6 rtt=239 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.335917] TCP: my_cca: seq=936 cwnd=3 rtt=98 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.336593] TCP: my_cca: seq=943 cwnd=6 rtt=272 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.336836] TCP: my_cca: seq=946 cwnd=3 rtt=98 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.337574] TCP: my_cca: seq=954 cwnd=6 rtt=237 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.337811] TCP: my_cca: seq=957 cwnd=3 rtt=97 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.338738] TCP: my_cca: seq=967 cwnd=7 rtt=285 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.339105] TCP: my_cca: seq=971 cwnd=3 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.339710] TCP: my_cca: seq=978 cwnd=6 rtt=235 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.339948] TCP: my_cca: seq=981 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.340582] TCP: my_cca: seq=988 cwnd=6 rtt=241 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.340838] TCP: my_cca: seq=991 cwnd=3 rtt=105 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.341455] TCP: my_cca: seq=998 cwnd=6 rtt=234 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.341582] TCP: my_cca: seq=1000 cwnd=3 rtt=95 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.341682] TCP: my_cca: seq=1001 cwnd=3 rtt=93 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.342375] TCP: my_cca: seq=1008 cwnd=6 rtt=283 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.342619] TCP: my_cca: seq=1010 cwnd=3 rtt=105 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.343204] TCP: my_cca: seq=1017 cwnd=6 rtt=191 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.343463] TCP: my_cca: seq=1020 cwnd=3 rtt=101 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.344022] TCP: my_cca: seq=1027 cwnd=6 rtt=240 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.344257] TCP: my_cca: seq=1030 cwnd=3 rtt=97 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.344892] TCP: my_cca: seq=1037 cwnd=6 rtt=239 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.345139] TCP: my_cca: seq=1040 cwnd=3 rtt=110 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.345765] TCP: my_cca: seq=1047 cwnd=6 rtt=233 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.345999] TCP: my_cca: seq=1050 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.346588] TCP: my_cca: seq=1057 cwnd=6 rtt=233 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.346831] TCP: my_cca: seq=1060 cwnd=3 rtt=108 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.347463] TCP: my_cca: seq=1067 cwnd=6 rtt=239 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.347696] TCP: my_cca: seq=1070 cwnd=3 rtt=102 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.348368] TCP: my_cca: seq=1077 cwnd=6 rtt=270 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.348610] TCP: my_cca: seq=1079 cwnd=3 rtt=100 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.349160] TCP: my_cca: seq=1086 cwnd=6 rtt=237 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.349391] TCP: my_cca: seq=1089 cwnd=3 rtt=94 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.350048] TCP: my_cca: seq=1096 cwnd=6 rtt=260 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.350302] TCP: my_cca: seq=1099 cwnd=3 rtt=116 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.350416] TCP: my_cca: seq=1100 cwnd=4 rtt=108 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.350903] TCP: my_cca: seq=1106 cwnd=6 rtt=244 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.351165] TCP: my_cca: seq=1109 cwnd=3 rtt=109 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.351756] TCP: my_cca: seq=1116 cwnd=6 rtt=265 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.352002] TCP: my_cca: seq=1119 cwnd=3 rtt=109 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.352597] TCP: my_cca: seq=1126 cwnd=6 rtt=235 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.352829] TCP: my_cca: seq=1129 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.353469] TCP: my_cca: seq=1136 cwnd=6 rtt=237 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.353703] TCP: my_cca: seq=1139 cwnd=3 rtt=102 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.354295] TCP: my_cca: seq=1146 cwnd=6 rtt=233 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.354525] TCP: my_cca: seq=1149 cwnd=3 rtt=95 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.355168] TCP: my_cca: seq=1156 cwnd=6 rtt=244 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.355426] TCP: my_cca: seq=1159 cwnd=3 rtt=104 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.356040] TCP: my_cca: seq=1166 cwnd=6 rtt=243 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.356279] TCP: my_cca: seq=1169 cwnd=3 rtt=102 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.356864] TCP: my_cca: seq=1176 cwnd=6 rtt=244 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.357129] TCP: my_cca: seq=1179 cwnd=3 rtt=112 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.357732] TCP: my_cca: seq=1186 cwnd=6 rtt=239 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.357966] TCP: my_cca: seq=1189 cwnd=3 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.358605] TCP: my_cca: seq=1196 cwnd=6 rtt=240 phase=loss_recovery Destination: 192.168.88.253:50774
[134563.358841] TCP: my_cca: seq=1199 cwnd=3 rtt=104 phase=congestion_avoidance Destination: 192.168.88.253:50774
[134563.358948] TCP: my_cca: seq=1200 cwnd=4 rtt=103 phase=congestion_avoidance Destination: 192.168.88.253:50774
